,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards,season
126,Ole Miss,SEC,END OF GAME,"{'minutes': 1, 'seconds': 44}",4,{},54,400603835,40060383528,UT Martin,,4,False,4,"{'minutes': 1, 'seconds': 44}",76,22,2015
127,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 48}",2,"{'minutes': 9, 'seconds': 38}",69,400603847,40060384710,Vanderbilt,SEC,5,False,2,"{'minutes': 11, 'seconds': 26}",86,17,2015
128,Vanderbilt,SEC,FG,"{'minutes': 4, 'seconds': 19}",2,"{'minutes': 5, 'seconds': 19}",99,400603847,40060384711,Ole Miss,SEC,15,True,2,"{'minutes': 9, 'seconds': 38}",21,78,2015
129,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",2,"{'minutes': 3, 'seconds': 47}",69,400603847,40060384712,Vanderbilt,SEC,3,False,2,"{'minutes': 5, 'seconds': 19}",75,6,2015
130,Vanderbilt,SEC,FG,"{'minutes': 1, 'seconds': 55}",2,"{'minutes': 1, 'seconds': 52}",78,400603847,40060384713,Ole Miss,SEC,6,True,2,"{'minutes': 3, 'seconds': 47}",41,37,2015
131,Ole Miss,SEC,PUNT,{'seconds': 56},2,{'seconds': 56},62,400603847,40060384714,Vanderbilt,SEC,5,False,2,"{'minutes': 1, 'seconds': 52}",75,13,2015
132,Vanderbilt,SEC,END OF HALF,{'seconds': 56},2,{},26,400603847,40060384715,Ole Miss,SEC,3,False,2,{'seconds': 56},27,-1,2015
133,Ole Miss,SEC,FG,"{'minutes': 1, 'seconds': 50}",3,"{'minutes': 13, 'seconds': 10}",23,400603847,40060384716,Vanderbilt,SEC,7,True,3,{'minutes': 15},35,50,2015
134,Vanderbilt,SEC,MISSED FG,"{'minutes': 2, 'seconds': 25}",3,"{'minutes': 10, 'seconds': 45}",87,400603847,40060384717,Ole Miss,SEC,10,False,3,"{'minutes': 13, 'seconds': 10}",65,64,2015
135,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 6}",3,"{'minutes': 7, 'seconds': 39}",0,400603847,40060384718,Vanderbilt,SEC,7,True,3,"{'minutes': 10, 'seconds': 45}",80,80,2015
136,Vanderbilt,SEC,PUNT,"{'minutes': 1, 'seconds': 23}",3,"{'minutes': 6, 'seconds': 16}",38,400603847,40060384719,Ole Miss,SEC,4,False,3,"{'minutes': 7, 'seconds': 39}",65,13,2015
137,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 32}",3,"{'minutes': 3, 'seconds': 44}",64,400603847,40060384720,Vanderbilt,SEC,6,False,3,"{'minutes': 6, 'seconds': 16}",80,16,2015
138,Vanderbilt,SEC,TD,"{'minutes': 2, 'seconds': 19}",3,"{'minutes': 1, 'seconds': 25}",100,400603847,40060384721,Ole Miss,SEC,7,True,3,"{'minutes': 3, 'seconds': 44}",80,20,2015
139,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 13}",4,"{'minutes': 12, 'seconds': 12}",15,400603847,40060384722,Vanderbilt,SEC,12,True,3,"{'minutes': 1, 'seconds': 25}",35,70,2015
140,Vanderbilt,SEC,INT,{'seconds': 56},4,"{'minutes': 11, 'seconds': 16}",13,400603847,40060384723,Ole Miss,SEC,2,False,4,"{'minutes': 12, 'seconds': 12}",25,-12,2015
141,Ole Miss,SEC,MISSED FG,"{'minutes': 1, 'seconds': 48}",4,"{'minutes': 9, 'seconds': 28}",14,400603847,40060384724,Vanderbilt,SEC,4,False,4,"{'minutes': 11, 'seconds': 16}",19,5,2015
142,Vanderbilt,SEC,TD,"{'minutes': 2, 'seconds': 41}",4,"{'minutes': 6, 'seconds': 47}",100,400603847,40060384725,Ole Miss,SEC,9,True,4,"{'minutes': 9, 'seconds': 28}",20,80,2015
143,Ole Miss,SEC,DOWNS,"{'minutes': 3, 'seconds': 43}",4,"{'minutes': 3, 'seconds': 4}",38,400603847,40060384726,Vanderbilt,SEC,11,False,4,"{'minutes': 6, 'seconds': 47}",35,44,2015
144,Vanderbilt,SEC,END OF GAME,"{'minutes': 3, 'seconds': 4}",4,{},56,400603847,40060384727,Ole Miss,SEC,7,False,4,"{'minutes': 3, 'seconds': 4}",38,18,2015
145,Alabama,SEC,TD,{'seconds': 47},2,"{'minutes': 6, 'seconds': 43}",0,400603850,40060385010,Ole Miss,SEC,3,True,2,"{'minutes': 7, 'seconds': 30}",18,18,2015
146,Ole Miss,SEC,TD,"{'minutes': 5, 'seconds': 40}",2,"{'minutes': 1, 'seconds': 3}",100,400603850,40060385011,Alabama,SEC,16,True,2,"{'minutes': 6, 'seconds': 43}",25,75,2015
147,Alabama,SEC,END OF HALF,"{'minutes': 1, 'seconds': 3}",2,{},77,400603850,40060385012,Ole Miss,SEC,1,False,2,"{'minutes': 1, 'seconds': 3}",71,-6,2015
148,Alabama,SEC,TD,"{'minutes': 2, 'seconds': 7}",3,"{'minutes': 12, 'seconds': 53}",0,400603850,40060385013,Ole Miss,SEC,5,True,3,{'minutes': 15},87,87,2015
149,Ole Miss,SEC,DOWNS,"{'minutes': 2, 'seconds': 53}",3,{'minutes': 10},66,400603850,40060385014,Alabama,SEC,7,False,3,"{'minutes': 12, 'seconds': 53}",25,41,2015
150,Alabama,SEC,FG,"{'minutes': 2, 'seconds': 6}",3,"{'minutes': 7, 'seconds': 54}",17,400603850,40060385015,Ole Miss,SEC,9,True,3,{'minutes': 10},66,49,2015
151,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 4}",3,"{'minutes': 6, 'seconds': 50}",29,400603850,40060385016,Alabama,SEC,3,False,3,"{'minutes': 7, 'seconds': 54}",25,4,2015
152,Alabama,SEC,FG,"{'minutes': 2, 'seconds': 53}",3,"{'minutes': 3, 'seconds': 57}",27,400603850,40060385017,Ole Miss,SEC,7,True,3,"{'minutes': 6, 'seconds': 50}",78,51,2015
153,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 24}",3,"{'minutes': 1, 'seconds': 33}",100,400603850,40060385018,Alabama,SEC,9,True,3,"{'minutes': 3, 'seconds': 57}",31,69,2015
154,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 40}",4,"{'minutes': 14, 'seconds': 53}",90,400603850,40060385019,Ole Miss,SEC,3,False,3,"{'minutes': 1, 'seconds': 33}",75,-15,2015
155,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 23}",4,"{'minutes': 12, 'seconds': 30}",100,400603850,40060385020,Alabama,SEC,6,True,4,"{'minutes': 14, 'seconds': 53}",54,46,2015
156,Alabama,SEC,TD,{'seconds': 45},4,"{'minutes': 11, 'seconds': 45}",0,400603850,40060385021,Ole Miss,SEC,2,True,4,"{'minutes': 12, 'seconds': 30}",82,82,2015
157,Ole Miss,SEC,INT,{'seconds': 48},4,"{'minutes': 10, 'seconds': 57}",29,400603850,40060385022,Alabama,SEC,3,False,4,"{'minutes': 11, 'seconds': 45}",24,5,2015
158,Alabama,SEC,TD,{'seconds': 55},4,"{'minutes': 10, 'seconds': 2}",0,400603850,40060385023,Ole Miss,SEC,2,True,4,"{'minutes': 10, 'seconds': 57}",31,31,2015
159,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 26}",4,"{'minutes': 6, 'seconds': 36}",100,400603850,40060385024,Alabama,SEC,14,True,4,"{'minutes': 10, 'seconds': 2}",25,75,2015
160,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 3}",4,"{'minutes': 4, 'seconds': 33}",100,400603850,40060385025,Alabama,SEC,7,True,4,"{'minutes': 6, 'seconds': 36}",70,30,2015
161,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 32}",4,"{'minutes': 3, 'seconds': 1}",57,400603850,40060385026,Ole Miss,SEC,5,False,4,"{'minutes': 4, 'seconds': 33}",79,22,2015
162,Ole Miss,SEC,INT,{'seconds': 25},4,"{'minutes': 2, 'seconds': 36}",33,400603850,40060385027,Alabama,SEC,2,False,4,"{'minutes': 3, 'seconds': 1}",7,26,2015
163,Alabama,SEC,DOWNS,"{'minutes': 2, 'seconds': 5}",4,{'seconds': 31},31,400603850,40060385028,Ole Miss,SEC,5,False,4,"{'minutes': 2, 'seconds': 36}",68,37,2015
164,Ole Miss,SEC,DOWNS,{'seconds': 22},4,{'seconds': 9},31,400603850,40060385029,Alabama,SEC,4,False,4,{'seconds': 31},31,0,2015
165,Alabama,SEC,END OF GAME,{'seconds': 9},4,{},32,400603850,40060385030,Ole Miss,SEC,1,False,4,{'seconds': 9},31,-1,2015
166,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 20}",2,"{'minutes': 8, 'seconds': 31}",42,400603866,40060386610,Fresno State,Mountain West,6,False,2,"{'minutes': 11, 'seconds': 51}",69,27,2015
167,Fresno State,Mountain West,INT TD,"{'minutes': 1, 'seconds': 48}",2,"{'minutes': 6, 'seconds': 43}",55,400603866,40060386611,Ole Miss,SEC,6,True,2,"{'minutes': 8, 'seconds': 31}",16,39,2015
168,Fresno State,Mountain West,TD,"{'minutes': 2, 'seconds': 28}",2,"{'minutes': 4, 'seconds': 15}",100,400603866,40060386612,Ole Miss,SEC,8,True,2,"{'minutes': 6, 'seconds': 43}",25,75,2015
169,Ole Miss,SEC,END OF HALF,"{'minutes': 4, 'seconds': 15}",2,{},65,400603866,40060386613,Fresno State,Mountain West,10,True,2,"{'minutes': 4, 'seconds': 15}",82,82,2015
170,Ole Miss,SEC,FUMBLE,"{'minutes': 2, 'seconds': 5}",3,"{'minutes': 12, 'seconds': 55}",69,400603866,40060386614,Fresno State,Mountain West,3,False,3,{'minutes': 15},75,6,2015
171,Ole Miss,SEC,INT,{'seconds': 42},3,"{'minutes': 12, 'seconds': 13}",16,400603866,40060386615,Fresno State,Mountain West,2,False,3,"{'minutes': 12, 'seconds': 55}",17,1,2015
172,Fresno State,Mountain West,TD,"{'minutes': 1, 'seconds': 43}",3,"{'minutes': 10, 'seconds': 30}",100,400603866,40060386616,Ole Miss,SEC,6,True,3,"{'minutes': 12, 'seconds': 13}",80,20,2015
173,Ole Miss,SEC,INT TD,{'seconds': 51},3,"{'minutes': 9, 'seconds': 39}",75,400603866,40060386617,Fresno State,Mountain West,3,True,3,"{'minutes': 10, 'seconds': 30}",75,0,2015
174,Ole Miss,SEC,DOWNS,"{'minutes': 3, 'seconds': 55}",3,"{'minutes': 5, 'seconds': 44}",32,400603866,40060386618,Fresno State,Mountain West,10,False,3,"{'minutes': 9, 'seconds': 39}",87,55,2015
175,Fresno State,Mountain West,TD,{'seconds': 54},3,"{'minutes': 4, 'seconds': 50}",100,400603866,40060386619,Ole Miss,SEC,3,True,3,"{'minutes': 5, 'seconds': 44}",32,68,2015
176,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 50}",3,{'minutes': 1},0,400603866,40060386620,Fresno State,Mountain West,9,True,3,"{'minutes': 4, 'seconds': 50}",75,75,2015
177,Fresno State,Mountain West,FG,"{'minutes': 3, 'seconds': 49}",4,"{'minutes': 12, 'seconds': 11}",80,400603866,40060386621,Ole Miss,SEC,9,True,3,{'minutes': 1},23,57,2015
178,Ole Miss,SEC,FUMBLE,{'seconds': 56},4,"{'minutes': 11, 'seconds': 15}",75,400603866,40060386622,Fresno State,Mountain West,2,False,4,"{'minutes': 12, 'seconds': 11}",80,5,2015
179,Fresno State,Mountain West,TD,"{'minutes': 3, 'seconds': 35}",4,"{'minutes': 7, 'seconds': 40}",100,400603866,40060386623,Ole Miss,SEC,6,True,4,"{'minutes': 11, 'seconds': 15}",69,31,2015
180,Ole Miss,SEC,INT TD,"{'minutes': 1, 'seconds': 16}",4,"{'minutes': 6, 'seconds': 24}",85,400603866,40060386624,Fresno State,Mountain West,2,True,4,"{'minutes': 7, 'seconds': 40}",75,-10,2015
181,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 24}",4,{'minutes': 4},62,400603866,40060386625,Fresno State,Mountain West,5,False,4,"{'minutes': 6, 'seconds': 24}",79,17,2015
182,Fresno State,Mountain West,FUMBLE,"{'minutes': 1, 'seconds': 35}",4,"{'minutes': 2, 'seconds': 25}",19,400603866,40060386626,Ole Miss,SEC,3,False,4,{'minutes': 4},11,8,2015
183,Ole Miss,SEC,DOWNS,"{'minutes': 1, 'seconds': 35}",4,{'seconds': 50},12,400603866,40060386627,Fresno State,Mountain West,4,False,4,"{'minutes': 2, 'seconds': 25}",19,8,2015
184,Fresno State,Mountain West,END OF GAME,{'seconds': 50},4,{},19,400603866,40060386628,Ole Miss,SEC,2,False,4,{'seconds': 50},11,8,2015
185,Auburn,SEC,PUNT,"{'minutes': 1, 'seconds': 51}",2,"{'minutes': 8, 'seconds': 28}",47,400603872,40060387210,Ole Miss,SEC,4,False,2,"{'minutes': 10, 'seconds': 19}",61,14,2015
186,Ole Miss,SEC,DOWNS,"{'minutes': 2, 'seconds': 22}",2,"{'minutes': 6, 'seconds': 6}",49,400603872,40060387211,Auburn,SEC,6,False,2,"{'minutes': 8, 'seconds': 28}",11,38,2015
187,Auburn,SEC,TD,"{'minutes': 2, 'seconds': 7}",2,"{'minutes': 3, 'seconds': 59}",0,400603872,40060387212,Ole Miss,SEC,6,True,2,"{'minutes': 6, 'seconds': 6}",49,49,2015
188,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 29}",2,"{'minutes': 2, 'seconds': 30}",33,400603872,40060387213,Auburn,SEC,3,False,2,"{'minutes': 3, 'seconds': 59}",25,8,2015
189,Auburn,SEC,INT,"{'minutes': 1, 'seconds': 51}",2,{'seconds': 39},25,400603872,40060387214,Ole Miss,SEC,10,False,2,"{'minutes': 2, 'seconds': 30}",71,46,2015
190,Ole Miss,SEC,END OF HALF,{'seconds': 39},2,{},34,400603872,40060387215,Auburn,SEC,4,False,2,{'seconds': 39},17,17,2015
191,Auburn,SEC,FG,"{'minutes': 2, 'seconds': 40}",3,"{'minutes': 12, 'seconds': 20}",20,400603872,40060387216,Ole Miss,SEC,9,True,3,{'minutes': 15},75,55,2015
192,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 15}",3,"{'minutes': 11, 'seconds': 5}",23,400603872,40060387217,Auburn,SEC,3,False,3,"{'minutes': 12, 'seconds': 20}",25,-2,2015
193,Auburn,SEC,DOWNS,"{'minutes': 3, 'seconds': 19}",3,"{'minutes': 7, 'seconds': 46}",5,400603872,40060387218,Ole Miss,SEC,9,False,3,"{'minutes': 11, 'seconds': 5}",60,55,2015
194,Ole Miss,SEC,FG,{'minutes': 4},3,"{'minutes': 3, 'seconds': 46}",94,400603872,40060387219,Auburn,SEC,9,True,3,"{'minutes': 7, 'seconds': 46}",5,89,2015
195,Auburn,SEC,TD,"{'minutes': 1, 'seconds': 52}",3,"{'minutes': 1, 'seconds': 54}",0,400603872,40060387220,Ole Miss,SEC,5,True,3,"{'minutes': 3, 'seconds': 46}",75,75,2015
196,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 20}",4,"{'minutes': 14, 'seconds': 34}",84,400603872,40060387221,Auburn,SEC,10,True,3,"{'minutes': 1, 'seconds': 54}",25,59,2015
197,Auburn,SEC,INT,{'seconds': 57},4,"{'minutes': 13, 'seconds': 37}",63,400603872,40060387222,Ole Miss,SEC,4,False,4,"{'minutes': 14, 'seconds': 34}",75,12,2015
198,Ole Miss,SEC,FG,"{'minutes': 1, 'seconds': 37}",4,{'minutes': 12},91,400603872,40060387223,Auburn,SEC,5,True,4,"{'minutes': 13, 'seconds': 37}",53,38,2015
199,Auburn,SEC,TD,"{'minutes': 1, 'seconds': 47}",4,"{'minutes': 10, 'seconds': 13}",0,400603872,40060387224,Ole Miss,SEC,6,True,4,{'minutes': 12},75,75,2015
200,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 54}",4,"{'minutes': 8, 'seconds': 19}",47,400603872,40060387225,Auburn,SEC,5,False,4,"{'minutes': 10, 'seconds': 13}",33,14,2015
201,Auburn,SEC,PUNT,"{'minutes': 2, 'seconds': 54}",4,"{'minutes': 5, 'seconds': 25}",58,400603872,40060387226,Ole Miss,SEC,6,False,4,"{'minutes': 8, 'seconds': 19}",80,22,2015
202,Ole Miss,SEC,DOWNS,"{'minutes': 2, 'seconds': 19}",4,"{'minutes': 3, 'seconds': 6}",52,400603872,40060387227,Auburn,SEC,9,False,4,"{'minutes': 5, 'seconds': 25}",10,42,2015
203,Auburn,SEC,DOWNS,"{'minutes': 2, 'seconds': 58}",4,{'seconds': 8},32,400603872,40060387228,Ole Miss,SEC,6,False,4,"{'minutes': 3, 'seconds': 6}",52,19,2015
204,Ole Miss,SEC,END OF GAME,{'seconds': 8},4,{},48,400603872,40060387229,Auburn,SEC,2,False,4,{'seconds': 8},34,14,2015
205,Florida,SEC,PUNT,"{'minutes': 2, 'seconds': 47}",2,"{'minutes': 7, 'seconds': 50}",70,400603878,40060387810,Ole Miss,SEC,5,False,2,"{'minutes': 10, 'seconds': 37}",69,-1,2015
206,Ole Miss,SEC,TD,{'seconds': 57},2,"{'minutes': 6, 'seconds': 53}",100,400603878,40060387811,Florida,SEC,3,True,2,"{'minutes': 7, 'seconds': 50}",19,81,2015
207,Florida,SEC,PUNT,"{'minutes': 2, 'seconds': 3}",2,"{'minutes': 4, 'seconds': 50}",50,400603878,40060387812,Ole Miss,SEC,7,False,2,"{'minutes': 6, 'seconds': 53}",79,29,2015
208,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 30}",2,{'seconds': 20},100,400603878,40060387813,Florida,SEC,13,True,2,"{'minutes': 4, 'seconds': 50}",9,91,2015
209,Florida,SEC,END OF HALF,{'seconds': 20},2,{},50,400603878,40060387814,Ole Miss,SEC,2,False,2,{'seconds': 20},75,25,2015
210,Florida,SEC,FG,"{'minutes': 9, 'seconds': 35}",3,"{'minutes': 5, 'seconds': 25}",5,400603878,40060387815,Ole Miss,SEC,19,True,3,{'minutes': 15},75,70,2015
211,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 31}",3,"{'minutes': 1, 'seconds': 54}",36,400603878,40060387816,Florida,SEC,6,False,3,"{'minutes': 5, 'seconds': 25}",65,14,2015
212,Florida,SEC,FUMBLE,{'seconds': 36},3,"{'minutes': 1, 'seconds': 18}",60,400603878,40060387817,Ole Miss,SEC,3,False,3,"{'minutes': 1, 'seconds': 54}",76,16,2015
213,Ole Miss,SEC,FG,"{'minutes': 3, 'seconds': 32}",4,"{'minutes': 12, 'seconds': 46}",87,400603878,40060387818,Florida,SEC,7,True,3,"{'minutes': 1, 'seconds': 18}",50,37,2015
214,Florida,SEC,PUNT,{'seconds': 50},4,"{'minutes': 11, 'seconds': 56}",85,400603878,40060387819,Ole Miss,SEC,3,False,4,"{'minutes': 12, 'seconds': 46}",90,5,2015
215,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 24}",4,"{'minutes': 10, 'seconds': 32}",50,400603878,40060387820,Florida,SEC,3,False,4,"{'minutes': 11, 'seconds': 56}",44,6,2015
216,Florida,SEC,INT,"{'minutes': 1, 'seconds': 33}",4,"{'minutes': 8, 'seconds': 59}",70,400603878,40060387821,Ole Miss,SEC,8,False,4,"{'minutes': 10, 'seconds': 32}",91,21,2015
217,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 20}",4,"{'minutes': 6, 'seconds': 39}",95,400603878,40060387822,Florida,SEC,4,True,4,"{'minutes': 8, 'seconds': 59}",95,0,2015
218,Florida,SEC,FUMBLE,{'seconds': 16},4,"{'minutes': 6, 'seconds': 23}",78,400603878,40060387823,Ole Miss,SEC,2,False,4,"{'minutes': 6, 'seconds': 39}",78,-10,2015
219,Ole Miss,SEC,TD,{'seconds': 3},4,"{'minutes': 6, 'seconds': 20}",100,400603878,40060387824,Florida,SEC,1,True,4,"{'minutes': 6, 'seconds': 23}",99,1,2015
220,Florida,SEC,TD,"{'minutes': 2, 'seconds': 16}",4,"{'minutes': 4, 'seconds': 4}",0,400603878,40060387825,Ole Miss,SEC,7,True,4,"{'minutes': 6, 'seconds': 20}",75,75,2015
221,Ole Miss,SEC,END OF GAME,"{'minutes': 4, 'seconds': 4}",4,{},72,400603878,40060387826,Florida,SEC,6,False,4,"{'minutes': 4, 'seconds': 4}",56,16,2015
222,Texas A&M,SEC,INT,"{'minutes': 2, 'seconds': 4}",2,"{'minutes': 4, 'seconds': 4}",42,400603890,40060389010,Ole Miss,SEC,6,False,2,"{'minutes': 6, 'seconds': 8}",14,28,2015
223,Ole Miss,SEC,FG,"{'minutes': 1, 'seconds': 37}",2,"{'minutes': 2, 'seconds': 27}",26,400603890,40060389011,Texas A&M,SEC,4,True,2,"{'minutes': 4, 'seconds': 4}",33,7,2015
224,Texas A&M,SEC,FUMBLE,{'seconds': 55},2,"{'minutes': 1, 'seconds': 32}",24,400603890,40060389012,Ole Miss,SEC,3,False,2,"{'minutes': 2, 'seconds': 27}",25,-1,2015
225,Texas A&M,SEC,FUMBLE,{'seconds': 11},2,"{'minutes': 1, 'seconds': 21}",76,400603890,40060389013,Ole Miss,SEC,1,False,2,"{'minutes': 1, 'seconds': 32}",76,10,2015
226,Ole Miss,SEC,INT,{'seconds': 9},2,"{'minutes': 1, 'seconds': 12}",86,400603890,40060389014,Texas A&M,SEC,1,False,2,"{'minutes': 1, 'seconds': 21}",86,0,2015
227,Texas A&M,SEC,END OF HALF,"{'minutes': 1, 'seconds': 12}",2,{},35,400603890,40060389015,Ole Miss,SEC,5,True,2,"{'minutes': 1, 'seconds': 12}",76,20,2015
228,Texas A&M,SEC,PUNT,{'minutes': 1},3,{'minutes': 14},30,400603890,40060389016,Ole Miss,SEC,3,False,3,{'minutes': 15},25,5,2015
229,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 36}",3,"{'minutes': 12, 'seconds': 24}",58,400603890,40060389017,Texas A&M,SEC,6,False,3,{'minutes': 14},73,15,2015
230,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 58}",3,"{'minutes': 10, 'seconds': 26}",25,400603890,40060389018,Ole Miss,SEC,3,False,3,"{'minutes': 12, 'seconds': 24}",22,3,2015
231,Ole Miss,SEC,PUNT,{'seconds': 27},3,"{'minutes': 9, 'seconds': 59}",98,400603890,40060389019,Texas A&M,SEC,3,False,3,"{'minutes': 10, 'seconds': 26}",98,0,2015
232,Texas A&M,SEC,TD,{'seconds': 43},3,"{'minutes': 9, 'seconds': 16}",100,400603890,40060389020,Ole Miss,SEC,4,True,3,"{'minutes': 9, 'seconds': 59}",30,70,2015
233,Ole Miss,SEC,PUNT,{'seconds': 50},3,"{'minutes': 8, 'seconds': 26}",75,400603890,40060389021,Texas A&M,SEC,3,False,3,"{'minutes': 9, 'seconds': 16}",76,1,2015
234,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 55}",3,"{'minutes': 6, 'seconds': 31}",49,400603890,40060389022,Ole Miss,SEC,5,False,3,"{'minutes': 8, 'seconds': 26}",28,21,2015
235,Ole Miss,SEC,PUNT,{'seconds': 51},3,"{'minutes': 5, 'seconds': 40}",89,400603890,40060389023,Texas A&M,SEC,3,False,3,"{'minutes': 6, 'seconds': 31}",91,2,2015
236,Texas A&M,SEC,INT,"{'minutes': 2, 'seconds': 16}",3,"{'minutes': 3, 'seconds': 24}",63,400603890,40060389024,Ole Miss,SEC,8,False,3,"{'minutes': 5, 'seconds': 40}",38,25,2015
237,Ole Miss,SEC,PUNT,{'seconds': 25},3,"{'minutes': 2, 'seconds': 59}",64,400603890,40060389025,Texas A&M,SEC,3,False,3,"{'minutes': 3, 'seconds': 24}",64,0,2015
238,Texas A&M,SEC,PUNT,"{'minutes': 2, 'seconds': 29}",3,{'seconds': 30},37,400603890,40060389026,Ole Miss,SEC,5,False,3,"{'minutes': 2, 'seconds': 59}",10,27,2015
239,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 38}",4,"{'minutes': 13, 'seconds': 52}",76,400603890,40060389027,Texas A&M,SEC,6,False,3,{'seconds': 30},84,8,2015
240,Texas A&M,SEC,PUNT,"{'minutes': 3, 'seconds': 14}",4,"{'minutes': 10, 'seconds': 38}",43,400603890,40060389028,Ole Miss,SEC,6,False,4,"{'minutes': 13, 'seconds': 52}",24,19,2015
241,Ole Miss,SEC,DOWNS,"{'minutes': 3, 'seconds': 47}",4,"{'minutes': 6, 'seconds': 51}",49,400603890,40060389029,Texas A&M,SEC,9,False,4,"{'minutes': 10, 'seconds': 38}",92,43,2015
242,Texas A&M,SEC,INT,{'seconds': 9},4,"{'minutes': 6, 'seconds': 42}",49,400603890,40060389030,Ole Miss,SEC,1,False,4,"{'minutes': 6, 'seconds': 51}",49,0,2015
243,Ole Miss,SEC,DOWNS,"{'minutes': 1, 'seconds': 7}",4,"{'minutes': 5, 'seconds': 35}",58,400603890,40060389031,Texas A&M,SEC,6,False,4,"{'minutes': 6, 'seconds': 42}",74,16,2015
244,Texas A&M,SEC,END OF GAME,"{'minutes': 5, 'seconds': 35}",4,{},84,400603890,40060389032,Ole Miss,SEC,11,False,4,"{'minutes': 5, 'seconds': 35}",58,26,2015
245,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 45}",2,"{'minutes': 3, 'seconds': 49}",95,400603894,40060389410,Memphis,American Athletic,7,True,2,"{'minutes': 6, 'seconds': 34}",60,35,2015
246,Memphis,American Athletic,INT,{'seconds': 9},2,"{'minutes': 3, 'seconds': 40}",75,400603894,40060389411,Ole Miss,SEC,1,False,2,"{'minutes': 3, 'seconds': 49}",75,0,2015
247,Ole Miss,SEC,TD,{'seconds': 48},2,"{'minutes': 2, 'seconds': 52}",100,400603894,40060389412,Memphis,American Athletic,3,True,2,"{'minutes': 3, 'seconds': 40}",70,30,2015
248,Memphis,American Athletic,DOWNS,{'seconds': 56},2,"{'minutes': 1, 'seconds': 56}",66,400603894,40060389413,Ole Miss,SEC,4,False,2,"{'minutes': 2, 'seconds': 52}",75,9,2015
249,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 22}",2,{'seconds': 34},100,400603894,40060389414,Memphis,American Athletic,6,True,2,"{'minutes': 1, 'seconds': 56}",66,34,2015
250,Memphis,American Athletic,END OF HALF,{'seconds': 34},2,{},76,400603894,40060389415,Ole Miss,SEC,3,False,2,{'seconds': 34},93,17,2015
251,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 29}",3,"{'minutes': 11, 'seconds': 31}",100,400603894,40060389416,Memphis,American Athletic,10,True,3,{'minutes': 15},18,82,2015
252,Memphis,American Athletic,PUNT,{'seconds': 41},3,"{'minutes': 10, 'seconds': 50}",61,400603894,40060389417,Ole Miss,SEC,3,False,3,"{'minutes': 11, 'seconds': 31}",66,5,2015
253,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 47}",3,"{'minutes': 8, 'seconds': 3}",21,400603894,40060389418,Memphis,American Athletic,6,False,3,"{'minutes': 10, 'seconds': 50}",15,6,2015
254,Memphis,American Athletic,TD,"{'minutes': 1, 'seconds': 4}",3,"{'minutes': 6, 'seconds': 59}",0,400603894,40060389419,Ole Miss,SEC,5,True,3,"{'minutes': 8, 'seconds': 3}",68,68,2015
255,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 59}",3,{'minutes': 4},53,400603894,40060389420,Memphis,American Athletic,7,False,3,"{'minutes': 6, 'seconds': 59}",25,28,2015
256,Memphis,American Athletic,FG,"{'minutes': 3, 'seconds': 44}",3,{'seconds': 16},7,400603894,40060389421,Ole Miss,SEC,12,True,3,{'minutes': 4},84,77,2015
257,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 27}",4,"{'minutes': 13, 'seconds': 49}",33,400603894,40060389422,Memphis,American Athletic,3,False,3,{'seconds': 16},25,8,2015
